ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-07-21,15.639435403540084,19.872956773867283,31.174370731117204,15.639435403540084,15.639435403540084,9.901088169810722,9.901088169810722,9.901088169810722,3.7948881988403347,3.7948881988403347,3.7948881988403347,6.106199970970387,6.106199970970387,6.106199970970387,0.0,0.0,0.0,25.540523573350804
2013-07-22,15.647244090469082,11.643705619686125,22.83341459364762,15.647244090469082,15.647244090469082,1.5697580657419254,1.5697580657419254,1.5697580657419254,-4.457174863669992,-4.457174863669992,-4.457174863669992,6.026932929411917,6.026932929411917,6.026932929411917,0.0,0.0,0.0,17.217002156211006
2013-07-23,15.655052777398081,14.371165600706556,25.729311753821673,15.655052777398081,15.655052777398081,4.119877086495024,4.119877086495024,4.119877086495024,-1.8155381446176861,-1.8155381446176861,-1.8155381446176861,5.93541523111271,5.93541523111271,5.93541523111271,0.0,0.0,0.0,19.774929863893107
2013-07-24,15.662861464327083,14.791909747845096,25.92564044211166,15.662861464327083,15.662861464327083,4.70411069266806,4.70411069266806,4.70411069266806,-1.1272514834741916,-1.1272514834741916,-1.1272514834741916,5.831362176142251,5.831362176142251,5.831362176142251,0.0,0.0,0.0,20.366972156995143
2013-07-25,15.67067015125608,15.467331243370737,27.067526143000464,15.67067015125608,15.67067015125608,5.1537084579436545,5.1537084579436545,5.1537084579436545,-0.5609680000052537,-0.5609680000052537,-0.5609680000052537,5.714676457948908,5.714676457948908,5.714676457948908,0.0,0.0,0.0,20.824378609199734
2013-07-26,15.67847883818508,16.726561108008145,28.15071452219051,15.67847883818508,15.67847883818508,6.777728174749055,6.777728174749055,6.777728174749055,1.1922584644920873,1.1922584644920873,1.1922584644920873,5.585469710256968,5.585469710256968,5.585469710256968,0.0,0.0,0.0,22.456207012934136
2013-07-27,15.686287525114079,18.522580329177018,30.13297217845091,15.686287525114079,15.686287525114079,8.41786532209236,8.41786532209236,8.41786532209236,2.973785828424073,2.973785828424073,2.973785828424073,5.444079493668289,5.444079493668289,5.444079493668289,0.0,0.0,0.0,24.10415284720644
2013-07-28,15.69409621204308,18.94310831262541,30.310479583499045,15.69409621204308,15.69409621204308,9.08596914801478,9.08596914801478,9.08596914801478,3.794888198837238,3.794888198837238,3.794888198837238,5.291080949177542,5.291080949177542,5.291080949177542,0.0,0.0,0.0,24.78006536005786
2013-07-29,15.701904898972078,11.01061093082534,22.22650572777822,15.701904898972078,15.701904898972078,0.6701176143120398,0.6701176143120398,0.6701176143120398,-4.45717486367215,-4.45717486367215,-4.45717486367215,5.12729247798419,5.12729247798419,5.12729247798419,0.0,0.0,0.0,16.37202251328412
2013-07-30,15.709713585901078,13.110906973294897,24.276887769340494,15.709713585901078,15.709713585901078,3.138236818969131,3.138236818969131,3.138236818969131,-1.815538144617152,-1.815538144617152,-1.815538144617152,4.953774963586284,4.953774963586284,4.953774963586284,0.0,0.0,0.0,18.847950404870208
2013-07-31,15.71752227283008,13.412067290240467,25.04214687270356,15.71752227283008,15.71752227283008,3.6445727454931576,3.6445727454931576,3.6445727454931576,-1.1272514834639071,-1.1272514834639071,-1.1272514834639071,4.7718242289570645,4.7718242289570645,4.7718242289570645,0.0,0.0,0.0,19.362095018323238
2013-08-01,15.725330959759077,14.128165898938052,26.33115696211155,15.725330959759077,15.725330959759077,4.021988613753636,4.021988613753636,4.021988613753636,-0.5609679999959138,-0.5609679999959138,-0.5609679999959138,4.58295661374955,4.58295661374955,4.58295661374955,0.0,0.0,0.0,19.747319573512712
2013-08-02,15.733139646688077,15.820114722666869,26.775551459472354,15.733139646688077,15.733139646688077,5.58114622293231,5.58114622293231,5.58114622293231,1.1922584644867205,1.1922584644867205,1.1922584644867205,4.388887758445589,4.388887758445589,4.388887758445589,0.0,0.0,0.0,21.314285869620388
2013-08-03,15.740948333617075,17.56712273651744,28.47450051463867,15.740948333617075,15.740948333617075,7.16529071666473,7.16529071666473,7.16529071666473,2.973785828423824,2.973785828423824,2.973785828423824,4.191504888240905,4.191504888240905,4.191504888240905,0.0,0.0,0.0,22.906239050281805
2013-08-04,15.748757020546075,17.779127441927994,29.02000556613402,15.748757020546075,15.748757020546075,7.7877212919019,7.7877212919019,7.7877212919019,3.794888198831179,3.794888198831179,3.794888198831179,3.9928330930707205,3.9928330930707205,3.9928330930707205,0.0,0.0,0.0,23.536478312447976
2013-08-05,15.756565707475072,9.593110128909332,20.97479510364307,15.756565707475072,15.756565707475072,-0.6621785684130269,-0.6621785684130269,-0.6621785684130269,-4.45717486365998,-4.45717486365998,-4.45717486365998,3.794996295246953,3.794996295246953,3.794996295246953,0.0,0.0,0.0,15.094387139062045
2013-08-06,15.764374394404074,11.84694425998918,23.548305616524473,15.764374394404074,15.764374394404074,1.784635631990514,1.784635631990514,1.784635631990514,-1.8155381446221481,-1.8155381446221481,-1.8155381446221481,3.600173776612662,3.600173776612662,3.600173776612662,0.0,0.0,0.0,17.549010026394587
2013-08-07,15.772183081333074,12.552899448301824,24.48959049045286,15.772183081333074,15.772183081333074,2.2833018135910086,2.2833018135910086,2.2833018135910086,-1.1272514834704748,-1.1272514834704748,-1.1272514834704748,3.410553297061483,3.410553297061483,3.410553297061483,0.0,0.0,0.0,18.05548489492408
2013-08-08,15.779991768262072,12.334072526308633,24.07164221829067,15.779991768262072,15.779991768262072,2.6673139703982227,2.6673139703982227,2.6673139703982227,-0.5609679999988922,-0.5609679999988922,-0.5609679999988922,3.228281970397115,3.228281970397115,3.228281970397115,0.0,0.0,0.0,18.447305738660294
2013-08-09,15.787800455191073,14.590080946733744,25.90183272517756,15.787800455191073,15.787800455191073,4.247674631624218,4.247674631624218,4.247674631624218,1.1922584644813545,1.1922584644813545,1.1922584644813545,3.0554161671428623,3.0554161671428623,3.0554161671428623,0.0,0.0,0.0,20.03547508681529
2013-08-10,15.795609142120071,15.864753787678461,27.096088936443312,15.795609142120071,15.795609142120071,5.86765761164226,5.86765761164226,5.86765761164226,2.973785828423576,2.973785828423576,2.973785828423576,2.8938717832186844,2.8938717832186844,2.8938717832186844,0.0,0.0,0.0,21.66326675376233
2013-08-11,15.80341782904907,16.623853022435593,28.092798808199273,15.80341782904907,15.80341782904907,6.540264444276453,6.540264444276453,6.540264444276453,3.7948881988414285,3.7948881988414285,3.7948881988414285,2.7453762454350237,2.7453762454350237,2.7453762454350237,0.0,0.0,0.0,22.343682273325523
2013-08-12,15.811226515978069,8.124771034256376,20.23741387799766,15.811226515978069,15.811226515978069,-1.845751245982346,-1.845751245982346,-1.845751245982346,-4.457174863662138,-4.457174863662138,-4.457174863662138,2.611423617679792,2.611423617679792,2.611423617679792,0.0,0.0,0.0,13.965475269995723
2013-08-13,15.81903520290707,11.023212199956049,22.195446309344003,15.81903520290707,15.81903520290707,0.6776959801433443,0.6776959801433443,0.6776959801433443,-1.8155381446151395,-1.8155381446151395,-1.8155381446151395,2.4932341247584837,2.4932341247584837,2.4932341247584837,0.0,0.0,0.0,16.496731183050414
2013-08-14,15.826843889836068,11.265416279751012,22.812478768501734,15.826843889836068,15.826843889836068,1.264467841087148,1.264467841087148,1.264467841087148,-1.1272514834673268,-1.1272514834673268,-1.1272514834673268,2.3917193245544746,2.3917193245544746,2.3917193245544746,0.0,0.0,0.0,17.091311730923216
2013-08-15,15.834652576765068,12.157661065822907,23.425285306798493,15.834652576765068,15.834652576765068,1.7464860350780778,1.7464860350780778,1.7464860350780778,-0.5609679999908379,-0.5609679999908379,-0.5609679999908379,2.3074540350689157,2.3074540350689157,2.3074540350689157,0.0,0.0,0.0,17.581138611843144
2013-08-16,15.84246126369407,13.18543931865807,25.169232036068845,15.84246126369407,15.84246126369407,3.4329144283159057,3.4329144283159057,3.4329144283159057,1.1922584644793102,1.1922584644793102,1.1922584644793102,2.2406559638365957,2.2406559638365957,2.2406559638365957,0.0,0.0,0.0,19.275375692009973
2013-08-17,15.850269950623067,15.57299724551623,26.785611513071895,15.850269950623067,15.850269950623067,5.164959625414767,5.164959625414767,5.164959625414767,2.9737858284194445,2.9737858284194445,2.9737858284194445,2.191173796995322,2.191173796995322,2.191173796995322,0.0,0.0,0.0,21.015229576037832
2013-08-18,15.858078637552067,16.496067546441548,27.447062523035985,15.858078637552067,15.858078637552067,5.953372487649745,5.953372487649745,5.953372487649745,3.7948881988353707,3.7948881988353707,3.7948881988353707,2.1584842888143756,2.1584842888143756,2.1584842888143756,0.0,0.0,0.0,21.811451125201813
2013-08-19,15.865887324481065,7.8111486977626585,18.914655792160527,15.865887324481065,15.865887324481065,-2.3154762081903932,-2.3154762081903932,-2.3154762081903932,-4.457174863664296,-4.457174863664296,-4.457174863664296,2.1416986554739026,2.1416986554739026,2.1416986554739026,0.0,0.0,0.0,13.550411116290672
2013-08-20,15.873696011410065,10.294643946966374,21.995092997310163,15.873696011410065,15.873696011410065,0.3240401811860697,0.3240401811860697,0.3240401811860697,-1.815538144608132,-1.815538144608132,-1.815538144608132,2.1395783257942016,2.1395783257942016,2.1395783257942016,0.0,0.0,0.0,16.197736192596135
2013-08-21,15.881504698339066,10.774206197706249,22.509171880798466,15.881504698339066,15.881504698339066,1.0233083599596102,1.0233083599596102,1.0233083599596102,-1.1272514834641791,-1.1272514834641791,-1.1272514834641791,2.150559843423789,2.150559843423789,2.150559843423789,0.0,0.0,0.0,16.904813058298675
2013-08-22,15.889313385268064,11.637864333878879,23.502587347744083,15.889313385268064,15.889313385268064,1.611820457010703,1.611820457010703,1.611820457010703,-0.5609680000133104,-0.5609680000133104,-0.5609680000133104,2.1727884570240135,2.1727884570240135,2.1727884570240135,0.0,0.0,0.0,17.50113384227877
2013-08-23,15.897122072197062,13.437886652318676,25.00244966442453,15.897122072197062,15.897122072197062,3.396418149186984,3.396418149186984,3.396418149186984,1.1922584644841094,1.1922584644841094,1.1922584644841094,2.204159684702874,2.204159684702874,2.204159684702874,0.0,0.0,0.0,19.293540221384045
2013-08-24,15.918578257671726,15.234125657107583,26.798434024529186,15.918578257671726,15.918578257671726,5.216153732138939,5.216153732138939,5.216153732138939,2.973785828426482,2.973785828426482,2.973785828426482,2.2423679037124566,2.2423679037124566,2.2423679037124566,0.0,0.0,0.0,21.134731989810664
2013-08-25,15.940034443146391,16.24192694919065,27.67629919291577,15.940034443146391,15.940034443146391,6.079849002136903,6.079849002136903,6.079849002136903,3.794888198832273,3.794888198832273,3.794888198832273,2.2849608033046303,2.2849608033046303,2.2849608033046303,0.0,0.0,0.0,22.019883445283295
2013-08-26,15.961490628621059,8.199508357859735,19.80526716538214,15.961490628621059,15.961490628621059,-2.1277765095037484,-2.1277765095037484,-2.1277765095037484,-4.457174863668403,-4.457174863668403,-4.457174863668403,2.329398354164655,2.329398354164655,2.329398354164655,0.0,0.0,0.0,13.83371411911731
2013-08-27,15.982946814095722,10.979541964471657,22.456481542121512,15.982946814095722,15.982946814095722,0.5575766532749634,0.5575766532749634,0.5575766532749634,-1.8155381446131276,-1.8155381446131276,-1.8155381446131276,2.373114797888091,2.373114797888091,2.373114797888091,0.0,0.0,0.0,16.540523467370686
2013-08-28,16.004402999570388,11.79043610026078,22.85267614499681,16.004402999570388,16.004402999570388,1.286330565923321,1.286330565923321,1.286330565923321,-1.1272514834636096,-1.1272514834636096,-1.1272514834636096,2.4135820493869304,2.4135820493869304,2.4135820493869304,0.0,0.0,0.0,17.29073356549371
2013-08-29,16.025859185045054,12.135882075453523,23.65149859000934,16.025859185045054,16.025859185045054,1.8874048378676365,1.8874048378676365,1.8874048378676365,-0.5609680000052562,-0.5609680000052562,-0.5609680000052562,2.448372837872893,2.448372837872893,2.448372837872893,0.0,0.0,0.0,17.91326402291269
2013-08-30,16.04731537051972,13.821807721771371,24.917740886904955,16.04731537051972,16.04731537051972,3.66748035525917,3.66748035525917,3.66748035525917,1.192258464488909,1.192258464488909,1.192258464488909,2.475221890770261,2.475221890770261,2.475221890770261,0.0,0.0,0.0,19.714795725778888
2013-08-31,16.068771555994385,15.752580429461537,26.941772788634754,16.068771555994385,16.068771555994385,5.465869319454189,5.465869319454189,5.465869319454189,2.973785828433518,2.973785828433518,2.973785828433518,2.4920834910206713,2.4920834910206713,2.4920834910206713,0.0,0.0,0.0,21.534640875448574
2013-09-01,16.09022774146905,16.615305399522263,27.85544911058111,16.09022774146905,16.09022774146905,6.2920720106119585,6.2920720106119585,6.2920720106119585,3.7948881988291756,3.7948881988291756,3.7948881988291756,2.497183811782783,2.497183811782783,2.497183811782783,0.0,0.0,0.0,22.38229975208101
2013-09-02,16.111683926943716,8.518924394288744,19.980662236395474,16.111683926943716,16.111683926943716,-1.96810831146381,-1.96810831146381,-1.96810831146381,-4.457174863661448,-4.457174863661448,-4.457174863661448,2.4890665521976385,2.4890665521976385,2.4890665521976385,0.0,0.0,0.0,14.143575615479905
2013-09-03,16.13314011241838,11.467417099237261,22.313831103191827,16.13314011241838,16.13314011241838,0.6510924164427266,0.6510924164427266,0.6510924164427266,-1.8155381446125933,-1.8155381446125933,-1.8155381446125933,2.46663056105532,2.46663056105532,2.46663056105532,0.0,0.0,0.0,16.784232528861107
2013-09-04,16.154596297893047,11.297893801336418,23.417749314564475,16.154596297893047,16.154596297893047,1.3019068543774655,1.3019068543774655,1.3019068543774655,-1.1272514834701761,-1.1272514834701761,-1.1272514834701761,2.429158337847642,2.429158337847642,2.429158337847642,0.0,0.0,0.0,17.456503152270514
2013-09-05,16.176052483367716,12.492054574521115,23.44040354489692,16.176052483367716,16.176052483367716,1.8153665377509314,1.8153665377509314,1.8153665377509314,-0.5609680000082343,-0.5609680000082343,-0.5609680000082343,2.3763345377591656,2.3763345377591656,2.3763345377591656,0.0,0.0,0.0,17.99141902111865
2013-09-06,16.197508668842378,13.975331189522992,25.55614654087213,16.197508668842378,16.197508668842378,3.5005123368225353,3.5005123368225353,3.5005123368225353,1.1922584644835421,1.1922584644835421,1.1922584644835421,2.3082538723389936,2.3082538723389936,2.3082538723389936,0.0,0.0,0.0,19.698021005664913
2013-09-07,16.218964854317043,15.446310257043312,26.841572749500234,16.218964854317043,16.218964854317043,5.199203912296841,5.199203912296841,5.199203912296841,2.973785828429387,2.973785828429387,2.973785828429387,2.225418083867455,2.225418083867455,2.225418083867455,0.0,0.0,0.0,21.418168766613885
2013-09-08,16.24042103979171,16.354601041080215,27.73110292565602,16.24042103979171,16.24042103979171,5.923610169739234,5.923610169739234,5.923610169739234,3.794888198846849,3.794888198846849,3.794888198846849,2.1287219708923852,2.1287219708923852,2.1287219708923852,0.0,0.0,0.0,22.164031209530943
2013-09-09,16.261877225266375,8.132428875179462,19.461376841145192,16.261877225266375,16.261877225266375,-2.4377461168748544,-2.4377461168748544,-2.4377461168748544,-4.457174863665555,-4.457174863665555,-4.457174863665555,2.0194287467907004,2.0194287467907004,2.0194287467907004,0.0,0.0,0.0,13.82413110839152
2013-09-10,16.28333341074104,10.989117612002621,22.058069904218446,16.28333341074104,16.28333341074104,0.08359716930887405,0.08359716930887405,0.08359716930887405,-1.815538144612058,-1.815538144612058,-1.815538144612058,1.899135313920932,1.899135313920932,1.899135313920932,0.0,0.0,0.0,16.366930580049914
2013-09-11,16.304789596215706,11.104147581781303,22.808398756107177,16.304789596215706,16.304789596215706,0.6424768408629922,0.6424768408629922,0.6424768408629922,-1.1272514834767438,-1.1272514834767438,-1.1272514834767438,1.769728324339736,1.769728324339736,1.769728324339736,0.0,0.0,0.0,16.9472664370787
2013-09-12,16.32624578169037,12.298772037524037,22.865730562661287,16.32624578169037,16.32624578169037,1.0723641658455871,1.0723641658455871,1.0723641658455871,-0.5609679999988946,-0.5609679999988946,-0.5609679999988946,1.6333321658444815,1.6333321658444815,1.6333321658444815,0.0,0.0,0.0,17.39860994753596
2013-09-13,16.347701967165033,13.426742379902436,24.508351584646224,16.347701967165033,16.347701967165033,2.6845087158366367,2.6845087158366367,2.6845087158366367,1.1922584644916638,1.1922584644916638,1.1922584644916638,1.492250251344973,1.492250251344973,1.492250251344973,0.0,0.0,0.0,19.03221068300167
2013-09-14,16.369158152639702,14.915866012054561,26.436111409985273,16.369158152639702,16.369158152639702,4.322687021506913,4.322687021506913,4.322687021506913,2.973785828429138,2.973785828429138,2.973785828429138,1.3489011930777746,1.3489011930777746,1.3489011930777746,0.0,0.0,0.0,20.691845174146614
2013-09-15,16.390614338114368,15.254787577821508,26.90501310140706,16.390614338114368,16.390614338114368,5.000639803520369,5.000639803520369,5.000639803520369,3.7948881988437515,3.7948881988437515,3.7948881988437515,1.2057516046766172,1.2057516046766172,1.2057516046766172,0.0,0.0,0.0,21.391254141634736
2013-09-16,16.412070523589033,6.931525291672842,18.119655390167175,16.412070523589033,16.412070523589033,-3.3919274751827886,-3.3919274751827886,-3.3919274751827886,-4.457174863667713,-4.457174863667713,-4.457174863667713,1.0652473884849245,1.0652473884849245,1.0652473884849245,0.0,0.0,0.0,13.020143048406245
2013-09-17,16.4335267090637,9.789302848452955,21.01021679382379,16.4335267090637,16.4335267090637,-0.8857927157983845,-0.8857927157983845,-0.8857927157983845,-1.81553814460505,-1.81553814460505,-1.81553814460505,0.9297454288066654,0.9297454288066654,0.9297454288066654,0.0,0.0,0.0,15.547733993265314
2013-09-18,16.454982894538364,10.59408490578688,21.637233733441104,16.454982894538364,16.454982894538364,-0.3258038618777441,-0.3258038618777441,-0.3258038618777441,-1.127251483469037,-1.127251483469037,-1.127251483469037,0.8014476215912929,0.8014476215912929,0.8014476215912929,0.0,0.0,0.0,16.12917903266062
2013-09-19,16.476439080013026,10.885225048794164,22.212124360810602,16.476439080013026,16.476439080013026,0.12137112636462205,0.12137112636462205,0.12137112636462205,-0.5609680000018727,-0.5609680000018727,-0.5609680000018727,0.6823391263664949,0.6823391263664949,0.6823391263664949,0.0,0.0,0.0,16.59781020637765
2013-09-20,16.497895265487696,12.623336760810885,24.120840864303293,16.497895265487696,16.497895265487696,1.7663910920552486,1.7663910920552486,1.7663910920552486,1.1922584644862975,1.1922584644862975,1.1922584644862975,0.5741326275689512,0.5741326275689512,0.5741326275689512,0.0,0.0,0.0,18.264286357542943
2013-09-21,16.51935145096236,14.331824817872786,25.13446168623231,16.51935145096236,16.51935145096236,3.4520060703551776,3.4520060703551776,3.4520060703551776,2.97378582842889,2.97378582842889,2.97378582842889,0.4782202419262883,0.4782202419262883,0.4782202419262883,0.0,0.0,0.0,19.97135752131754
2013-09-22,16.540807636437027,14.628326133518462,25.901910022819266,16.540807636437027,16.540807636437027,4.190522708605473,4.190522708605473,4.190522708605473,3.7948881988406553,3.7948881988406553,3.7948881988406553,0.3956345097648177,0.3956345097648177,0.3956345097648177,0.0,0.0,0.0,20.7313303450425
2013-09-23,16.562263821911692,6.6590980896246625,18.178790663403714,16.562263821911692,16.562263821911692,-4.130155197567256,-4.130155197567256,-4.130155197567256,-4.457174863664655,-4.457174863664655,-4.457174863664655,0.3270196660973988,0.3270196660973988,0.3270196660973988,0.0,0.0,0.0,12.432108624344437
2013-09-24,16.583720007386358,9.685834864646738,20.881535197430654,16.583720007386358,16.583720007386358,-1.5429240362426924,-1.5429240362426924,-1.5429240362426924,-1.8155381446165186,-1.8155381446165186,-1.8155381446165186,0.27261410837382605,0.27261410837382605,0.27261410837382605,0.0,0.0,0.0,15.040795971143666
2013-09-25,16.605176192861023,10.184653742375101,21.538599510442964,16.605176192861023,16.605176192861023,-0.895006814188586,-0.895006814188586,-0.895006814188586,-1.1272514834561749,-1.1272514834561749,-1.1272514834561749,0.23224466926758885,0.23224466926758885,0.23224466926758885,0.0,0.0,0.0,15.710169378672438
2013-09-26,16.62663237833569,10.886523486379675,21.971788748414497,16.62663237833569,16.62663237833569,-0.3556350267700334,-0.3556350267700334,-0.3556350267700334,-0.5609680000048511,-0.5609680000048511,-0.5609680000048511,0.20533297323481772,0.20533297323481772,0.20533297323481772,0.0,0.0,0.0,16.270997351565654
2013-09-27,16.648088563810354,12.198695180222765,24.058203367514658,16.648088563810354,16.648088563810354,1.3831722783194949,1.3831722783194949,1.3831722783194949,1.1922584644910967,1.1922584644910967,1.1922584644910967,0.19091381382839837,0.19091381382839837,0.19091381382839837,0.0,0.0,0.0,18.03126084212985
2013-09-28,16.66954474928502,13.77642812949648,25.029428516256875,16.66954474928502,16.66954474928502,3.161450972860618,3.161450972860618,3.161450972860618,2.9737858284359264,2.9737858284359264,2.9737858284359264,0.1876651444246917,0.1876651444246917,0.1876651444246917,0.0,0.0,0.0,19.830995722145637
2013-09-29,16.691000934759685,14.90162825516034,26.415415384104346,16.691000934759685,16.691000934759685,3.988837136686238,3.988837136686238,3.988837136686238,3.794888198844981,3.794888198844981,3.794888198844981,0.19394893784125739,0.19394893784125739,0.19394893784125739,0.0,0.0,0.0,20.679838071445925
2013-09-30,16.71245712023435,6.765111087876579,18.498469537432026,16.71245712023435,16.71245712023435,-4.249313013769934,-4.249313013769934,-4.249313013769934,-4.457174863666814,-4.457174863666814,-4.457174863666814,0.20786184989687959,0.20786184989687959,0.20786184989687959,0.0,0.0,0.0,12.463144106464416
2013-10-01,16.733913305709017,9.673958675729654,21.127666806194977,16.733913305709017,16.733913305709017,-1.588243817040203,-1.588243817040203,-1.588243817040203,-1.8155381446095111,-1.8155381446095111,-1.8155381446095111,0.22729432756930823,0.22729432756930823,0.22729432756930823,0.0,0.0,0.0,15.145669488668814
2013-10-02,16.75536949118368,10.048846562727759,21.302092543550323,16.75536949118368,16.75536949118368,-0.8772549407729711,-0.8772549407729711,-0.8772549407729711,-1.1272514834627418,-1.1272514834627418,-1.1272514834627418,0.24999654268977078,0.24999654268977078,0.24999654268977078,0.0,0.0,0.0,15.878114550410707
2013-10-03,16.776825676658348,11.088834940178243,22.076094038617157,16.776825676658348,16.776825676658348,-0.2873186851631741,-0.2873186851631741,-0.2873186851631741,-0.5609680000078294,-0.5609680000078294,-0.5609680000078294,0.2736493148446553,0.2736493148446553,0.2736493148446553,0.0,0.0,0.0,16.489506991495173
2013-10-04,16.798281862133013,12.977030066048208,23.573293493528357,16.798281862133013,16.798281862133013,1.4881964834751356,1.4881964834751356,1.4881964834751356,1.1922584644788867,1.1922584644788867,1.1922584644788867,0.2959380189962489,0.2959380189962489,0.2959380189962489,0.0,0.0,0.0,18.28647834560815
2013-10-05,16.81973804760768,14.567938427199442,25.604475859587644,16.81973804760768,16.81973804760768,3.288413188083894,3.288413188083894,3.288413188083894,2.973785828420629,2.973785828420629,2.973785828420629,0.3146273596632654,0.3146273596632654,0.3146273596632654,0.0,0.0,0.0,20.108151235691572
2013-10-06,16.841194233082344,15.378772689429887,26.550857138218813,16.841194233082344,16.841194233082344,4.122523037034273,4.122523037034273,4.122523037034273,3.7948881988448457,3.7948881988448457,3.7948881988448457,0.3276348381894275,0.3276348381894275,0.3276348381894275,0.0,0.0,0.0,20.963717270116618
2013-10-07,16.862650418557006,7.203678204788293,18.61851568233607,16.862650418557006,16.862650418557006,-4.124074118674924,-4.124074118674924,-4.124074118674924,-4.457174863668971,-4.457174863668971,-4.457174863668971,0.33310074499404674,0.33310074499404674,0.33310074499404674,0.0,0.0,0.0,12.738576299882082
2013-10-08,16.884106604031672,9.978996751088577,21.013140964814134,16.884106604031672,16.884106604031672,-1.4860855692663983,-1.4860855692663983,-1.4860855692663983,-1.815538144608976,-1.815538144608976,-1.815538144608976,0.3294525753425775,0.3294525753425775,0.3294525753425775,0.0,0.0,0.0,15.398021034765273
2013-10-09,16.90556278950634,10.572831737069672,22.142559132865284,16.90556278950634,16.90556278950634,-0.8117895894600842,-0.8117895894600842,-0.8117895894600842,-1.1272514834718872,-1.1272514834718872,-1.1272514834718872,0.31546189401180297,0.31546189401180297,0.31546189401180297,0.0,0.0,0.0,16.093773200046257
2013-10-10,16.927018974981006,11.11333171695644,22.199863374946762,16.927018974981006,16.927018974981006,-0.270676141538171,-0.270676141538171,-0.270676141538171,-0.5609679999984896,-0.5609679999984896,-0.5609679999984896,0.2902918584603185,0.2902918584603185,0.2902918584603185,0.0,0.0,0.0,16.656342833442835
2013-10-11,16.94847516045567,12.96136247815792,23.812881447674613,16.94847516045567,16.94847516045567,1.4457923117908666,1.4457923117908666,1.4457923117908666,1.1922584644836864,1.1922584644836864,1.1922584644836864,0.2535338473071802,0.2535338473071802,0.2535338473071802,0.0,0.0,0.0,18.394267472246536
2013-10-12,16.969931345930338,14.499521337698054,25.853017807785275,16.969931345930338,16.969931345930338,3.17901775353488,3.17901775353488,3.17901775353488,2.973785828427665,2.973785828427665,2.973785828427665,0.20523192510721444,0.20523192510721444,0.20523192510721444,0.0,0.0,0.0,20.148949099465217
2013-10-13,16.991387531405,15.049926422855648,26.247864947958725,16.991387531405,16.991387531405,3.9407823970797935,3.9407823970797935,3.9407823970797935,3.794888198838787,3.794888198838787,3.794888198838787,0.14589419824100658,0.14589419824100658,0.14589419824100658,0.0,0.0,0.0,20.932169928484793
2013-10-14,17.012843716879665,6.935143338326554,18.385481082504167,17.012843716879665,17.012843716879665,-4.380684392001249,-4.380684392001249,-4.380684392001249,-4.4571748636711295,-4.4571748636711295,-4.4571748636711295,0.07649047166988074,0.07649047166988074,0.07649047166988074,0.0,0.0,0.0,12.632159324878415
2013-10-15,17.034299902354334,9.271165750890876,21.008627559822408,17.034299902354334,17.034299902354334,-1.8171021517740846,-1.8171021517740846,-1.8171021517740846,-1.8155381446074987,-1.8155381446074987,-1.8155381446074987,-0.0015640071665855466,-0.0015640071665855466,-0.0015640071665855466,0.0,0.0,0.0,15.21719775058025
2013-10-16,17.055756087829,10.442780892823174,21.418826942675775,17.055756087829,17.055756087829,-1.213690026575076,-1.213690026575076,-1.213690026575076,-1.127251483468739,-1.127251483468739,-1.127251483468739,-0.08643854310633686,-0.08643854310633686,-0.08643854310633686,0.0,0.0,0.0,15.842066061253924
2013-10-17,17.077212273303665,11.06565631575428,21.654416303913187,17.077212273303665,17.077212273303665,-0.7368981638107532,-0.7368981638107532,-0.7368981638107532,-0.5609680000125005,-0.5609680000125005,-0.5609680000125005,-0.17593016379825274,-0.17593016379825274,-0.17593016379825274,0.0,0.0,0.0,16.340314109492912
2013-10-18,17.0987485457475,12.55393855369202,23.500797699743238,17.0987485457475,17.0987485457475,0.9247394399960281,0.9247394399960281,0.9247394399960281,1.1922584644884853,1.1922584644884853,1.1922584644884853,-0.26751902449245735,-0.26751902449245735,-0.26751902449245735,0.0,0.0,0.0,18.02348798574353
2013-10-19,17.12028481819133,13.98968888398337,25.39697813207864,17.12028481819133,17.12028481819133,2.6153510808697393,2.6153510808697393,2.6153510808697393,2.9737858284201315,2.9737858284201315,2.9737858284201315,-0.35843474755039206,-0.35843474755039206,-0.35843474755039206,0.0,0.0,0.0,19.73563589906107
2013-10-20,17.14182109063517,14.781280661225633,25.60497715742841,17.14182109063517,17.14182109063517,3.3491561289113543,3.3491561289113543,3.3491561289113543,3.7948881988431125,3.7948881988431125,3.7948881988431125,-0.4457320699317589,-0.4457320699317589,-0.4457320699317589,0.0,0.0,0.0,20.490977219546522
2013-10-21,17.163357363078998,6.516233943784501,17.793307970554952,17.163357363078998,17.163357363078998,-4.98354874856203,-4.98354874856203,-4.98354874856203,-4.4571748636680715,-4.4571748636680715,-4.4571748636680715,-0.5263738848939578,-0.5263738848939578,-0.5263738848939578,0.0,0.0,0.0,12.179808614516968
2013-10-22,17.184893635522833,8.686503051754858,20.362286245984507,17.184893635522833,17.184893635522833,-2.412857670362699,-2.412857670362699,-2.412857670362699,-1.8155381446189673,-1.8155381446189673,-1.8155381446189673,-0.5973195257437314,-0.5973195257437314,-0.5973195257437314,0.0,0.0,0.0,14.772035965160134
